Date-Time-Start; Date-Time-End; Gebäude 101 Kabel 1 | NoComment | Orginal Power [kW] inkl. Wandlerfaktoren - Korrigierte Power [kW] inkl. Wandlerfaktoren; Verbrauch-Orginal Viertelstündlich[kWh]; Verbrauch Korrigiert Viertelstündlich[kWh]; ErrorCode
2016-11-19 19:15:00; 2016-11-19 19:30:00; 27.648000; 27.648000; 26356.290000; 26356.290000; 0
2016-11-19 19:30:00; 2016-11-19 19:45:00; 26.240000; 26.240000; 26356.376400; 26356.376400; 0
2016-11-19 19:45:00; 2016-11-19 20:00:00; 26.240000; 26.240000; 26356.458400; 26356.458400; 0
2016-11-19 20:00:00; 2016-11-19 20:15:00; 25.984000; 25.984000; 26356.540400; 26356.540400; 0
2016-11-19 20:15:00; 2016-11-19 20:30:00; 26.240000; 26.240000; 26356.621600; 26356.621600; 0
2016-11-19 20:30:00; 2016-11-19 20:45:00; 24.256000; 24.256000; 26356.703600; 26356.703600; 0
2016-11-19 20:45:00; 2016-11-19 21:00:00; 23.296000; 23.296000; 26356.779400; 26356.779400; 0
2016-11-19 21:00:00; 2016-11-19 21:15:00; 23.040000; 23.040000; 26356.852200; 26356.852200; 0
2016-11-19 21:15:00; 2016-11-19 21:30:00; 23.232000; 23.232000; 26356.924200; 26356.924200; 0
2016-11-19 21:30:00; 2016-11-19 21:45:00; 22.784000; 22.784000; 26356.996800; 26356.996800; 0
2016-11-19 21:45:00; 2016-11-19 22:00:00; 23.040000; 23.040000; 26357.068000; 26357.068000; 0
2016-11-19 22:00:00; 2016-11-19 22:15:00; 23.296000; 23.296000; 26357.140000; 26357.140000; 0
2016-11-19 22:15:00; 2016-11-19 22:30:00; 22.976000; 22.976000; 26357.212800; 26357.212800; 0
2016-11-19 22:30:00; 2016-11-19 22:45:00; 23.360000; 23.360000; 26357.284600; 26357.284600; 0
2016-11-19 22:45:00; 2016-11-19 23:00:00; 23.104000; 23.104000; 26357.357600; 26357.357600; 0
2016-11-19 23:00:00; 2016-11-19 23:15:00; 22.976000; 22.976000; 26357.429800; 26357.429800; 0
2016-11-19 23:15:00; 2016-11-19 23:30:00; 22.976000; 22.976000; 26357.501600; 26357.501600; 0
2016-11-19 23:30:00; 2016-11-19 23:45:00; 23.040000; 23.040000; 26357.573400; 26357.573400; 0
2016-11-19 23:45:00; 2016-11-20 00:00:00; 23.168000; 23.168000; 26357.645400; 26357.645400; 0
2016-11-20 00:00:00; 2016-11-20 00:15:00; 22.848000; 22.848000; 26357.717800; 26357.717800; 0
2016-11-20 00:15:00; 2016-11-20 00:30:00; 23.104000; 23.104000; 26357.789200; 26357.789200; 0
2016-11-20 00:30:00; 2016-11-20 00:45:00; 22.976000; 22.976000; 26357.861400; 26357.861400; 0
2016-11-20 00:45:00; 2016-11-20 01:00:00; 22.976000; 22.976000; 26357.933200; 26357.933200; 0
2016-11-20 01:00:00; 2016-11-20 01:15:00; 23.040000; 23.040000; 26358.005000; 26358.005000; 0
2016-11-20 01:15:00; 2016-11-20 01:30:00; 22.912000; 22.912000; 26358.077000; 26358.077000; 0
2016-11-20 01:30:00; 2016-11-20 01:45:00; 23.104000; 23.104000; 26358.148600; 26358.148600; 0
2016-11-20 01:45:00; 2016-11-20 02:00:00; 22.976000; 22.976000; 26358.220800; 26358.220800; 0
2016-11-20 02:00:00; 2016-11-20 02:15:00; 23.168000; 23.168000; 26358.292600; 26358.292600; 0
2016-11-20 02:15:00; 2016-11-20 02:30:00; 22.976000; 22.976000; 26358.365000; 26358.365000; 0
2016-11-20 02:30:00; 2016-11-20 02:45:00; 22.976000; 22.976000; 26358.436800; 26358.436800; 0
2016-11-20 02:45:00; 2016-11-20 03:00:00; 23.040000; 23.040000; 26358.508600; 26358.508600; 0
2016-11-20 03:00:00; 2016-11-20 03:15:00; 23.232000; 23.232000; 26358.580600; 26358.580600; 0
2016-11-20 03:15:00; 2016-11-20 03:30:00; 23.232000; 23.232000; 26358.653200; 26358.653200; 0
2016-11-20 03:30:00; 2016-11-20 03:45:00; 23.104000; 23.104000; 26358.725800; 26358.725800; 0
2016-11-20 03:45:00; 2016-11-20 04:00:00; 22.848000; 22.848000; 26358.798000; 26358.798000; 0
2016-11-20 04:00:00; 2016-11-20 04:15:00; 23.040000; 23.040000; 26358.869400; 26358.869400; 0
2016-11-20 04:15:00; 2016-11-20 04:30:00; 22.976000; 22.976000; 26358.941400; 26358.941400; 0
2016-11-20 04:30:00; 2016-11-20 04:45:00; 23.104000; 23.104000; 26359.013200; 26359.013200; 0
2016-11-20 04:45:00; 2016-11-20 05:00:00; 23.360000; 23.360000; 26359.085400; 26359.085400; 0
2016-11-20 05:00:00; 2016-11-20 05:15:00; 23.040000; 23.040000; 26359.158400; 26359.158400; 0
2016-11-20 05:15:00; 2016-11-20 05:30:00; 22.848000; 22.848000; 26359.230400; 26359.230400; 0
2016-11-20 05:30:00; 2016-11-20 05:45:00; 23.104000; 23.104000; 26359.301800; 26359.301800; 0
2016-11-20 05:45:00; 2016-11-20 06:00:00; 23.360000; 23.360000; 26359.374000; 26359.374000; 0
2016-11-20 06:00:00; 2016-11-20 06:15:00; 23.744000; 23.744000; 26359.447000; 26359.447000; 0
2016-11-20 06:15:00; 2016-11-20 06:30:00; 23.744000; 23.744000; 26359.521200; 26359.521200; 0
2016-11-20 06:30:00; 2016-11-20 06:45:00; 23.424000; 23.424000; 26359.595400; 26359.595400; 0
2016-11-20 06:45:00; 2016-11-20 07:00:00; 23.872000; 23.872000; 26359.668600; 26359.668600; 0
2016-11-20 07:00:00; 2016-11-20 07:15:00; 23.680000; 23.680000; 26359.743200; 26359.743200; 0
2016-11-20 07:15:00; 2016-11-20 07:30:00; 23.552000; 23.552000; 26359.817200; 26359.817200; 0
2016-11-20 07:30:00; 2016-11-20 07:45:00; 23.744000; 23.744000; 26359.890800; 26359.890800; 0
2016-11-20 07:45:00; 2016-11-20 08:00:00; 23.360000; 23.360000; 26359.965000; 26359.965000; 0
2016-11-20 08:00:00; 2016-11-20 08:15:00; 23.552000; 23.552000; 26360.038000; 26360.038000; 0
2016-11-20 08:15:00; 2016-11-20 08:30:00; 23.360000; 23.360000; 26360.111600; 26360.111600; 0
2016-11-20 08:30:00; 2016-11-20 08:45:00; 23.680000; 23.680000; 26360.184600; 26360.184600; 0
2016-11-20 08:45:00; 2016-11-20 09:00:00; 23.488000; 23.488000; 26360.258600; 26360.258600; 0
2016-11-20 09:00:00; 2016-11-20 09:15:00; 22.976000; 22.976000; 26360.332000; 26360.332000; 0
2016-11-20 09:15:00; 2016-11-20 09:30:00; 22.848000; 22.848000; 26360.403800; 26360.403800; 0
2016-11-20 09:30:00; 2016-11-20 09:45:00; 22.848000; 22.848000; 26360.475200; 26360.475200; 0
2016-11-20 09:45:00; 2016-11-20 10:00:00; 22.464000; 22.464000; 26360.546600; 26360.546600; 0
2016-11-20 10:00:00; 2016-11-20 10:15:00; 22.656000; 22.656000; 26360.616800; 26360.616800; 0
2016-11-20 10:15:00; 2016-11-20 10:30:00; 22.784000; 22.784000; 26360.687600; 26360.687600; 0
2016-11-20 10:30:00; 2016-11-20 10:45:00; 22.528000; 22.528000; 26360.758800; 26360.758800; 0
2016-11-20 10:45:00; 2016-11-20 11:00:00; 22.784000; 22.784000; 26360.829200; 26360.829200; 0
2016-11-20 11:00:00; 2016-11-20 11:15:00; 22.784000; 22.784000; 26360.900400; 26360.900400; 0
2016-11-20 11:15:00; 2016-11-20 11:30:00; 22.464000; 22.464000; 26360.971600; 26360.971600; 0
2016-11-20 11:30:00; 2016-11-20 11:45:00; 23.168000; 23.168000; 26361.041800; 26361.041800; 0
2016-11-20 11:45:00; 2016-11-20 12:00:00; 22.528000; 22.528000; 26361.114200; 26361.114200; 0
2016-11-20 12:00:00; 2016-11-20 12:15:00; 22.528000; 22.528000; 26361.184600; 26361.184600; 0
2016-11-20 12:15:00; 2016-11-20 12:30:00; 22.720000; 22.720000; 26361.255000; 26361.255000; 0
2016-11-20 12:30:00; 2016-11-20 12:45:00; 23.040000; 23.040000; 26361.326000; 26361.326000; 0
2016-11-20 12:45:00; 2016-11-20 13:00:00; 22.592000; 22.592000; 26361.398000; 26361.398000; 0
2016-11-20 13:00:00; 2016-11-20 13:15:00; 22.656000; 22.656000; 26361.468600; 26361.468600; 0
2016-11-20 13:15:00; 2016-11-20 13:30:00; 22.528000; 22.528000; 26361.539400; 26361.539400; 0
2016-11-20 13:30:00; 2016-11-20 13:45:00; 22.784000; 22.784000; 26361.609800; 26361.609800; 0
2016-11-20 13:45:00; 2016-11-20 14:00:00; 22.912000; 22.912000; 26361.681000; 26361.681000; 0
2016-11-20 14:00:00; 2016-11-20 14:15:00; 22.784000; 22.784000; 26361.752600; 26361.752600; 0
2016-11-20 14:15:00; 2016-11-20 14:30:00; 22.592000; 22.592000; 26361.823800; 26361.823800; 0
2016-11-20 14:30:00; 2016-11-20 14:45:00; 22.464000; 22.464000; 26361.894400; 26361.894400; 0
2016-11-20 14:45:00; 2016-11-20 15:00:00; 22.976000; 22.976000; 26361.964600; 26361.964600; 0
2016-11-20 15:00:00; 2016-11-20 15:15:00; 22.848000; 22.848000; 26362.036400; 26362.036400; 0
2016-11-20 15:15:00; 2016-11-20 15:30:00; 22.464000; 22.464000; 26362.107800; 26362.107800; 0
2016-11-20 15:30:00; 2016-11-20 15:45:00; 22.592000; 22.592000; 26362.178000; 26362.178000; 0
2016-11-20 15:45:00; 2016-11-20 16:00:00; 22.848000; 22.848000; 26362.248600; 26362.248600; 0
2016-11-20 16:00:00; 2016-11-20 16:15:00; 22.848000; 22.848000; 26362.320000; 26362.320000; 0
2016-11-20 16:15:00; 2016-11-20 16:30:00; 22.720000; 22.720000; 26362.391400; 26362.391400; 0
2016-11-20 16:30:00; 2016-11-20 16:45:00; 22.912000; 22.912000; 26362.462400; 26362.462400; 0
2016-11-20 16:45:00; 2016-11-20 17:00:00; 22.912000; 22.912000; 26362.534000; 26362.534000; 0
2016-11-20 17:00:00; 2016-11-20 17:15:00; 22.976000; 22.976000; 26362.605600; 26362.605600; 0
2016-11-20 17:15:00; 2016-11-20 17:30:00; 22.848000; 22.848000; 26362.677400; 26362.677400; 0
2016-11-20 17:30:00; 2016-11-20 17:45:00; 23.168000; 23.168000; 26362.748800; 26362.748800; 0
2016-11-20 17:45:00; 2016-11-20 18:00:00; 22.912000; 22.912000; 26362.821200; 26362.821200; 0
2016-11-20 18:00:00; 2016-11-20 18:15:00; 22.912000; 22.912000; 26362.892800; 26362.892800; 0
2016-11-20 18:15:00; 2016-11-20 18:30:00; 22.784000; 22.784000; 26362.964400; 26362.964400; 0
2016-11-20 18:30:00; 2016-11-20 18:45:00; 22.976000; 22.976000; 26363.035600; 26363.035600; 0
2016-11-20 18:45:00; 2016-11-20 19:00:00; 23.168000; 23.168000; 26363.107400; 26363.107400; 0
2016-11-20 19:00:00; 2016-11-20 19:15:00; 23.232000; 23.232000; 26363.179800; 26363.179800; 0
2016-11-20 19:15:00; 2016-11-20 19:30:00; 22.912000; 22.912000; 26363.252400; 26363.252400; 0
2016-11-20 19:30:00; 2016-11-20 19:45:00; 23.040000; 23.040000; 26363.324000; 26363.324000; 0
2016-11-20 19:45:00; 2016-11-20 20:00:00; 23.296000; 23.296000; 26363.396000; 26363.396000; 0
2016-11-20 20:00:00; 2016-11-20 20:15:00; 23.040000; 23.040000; 26363.468800; 26363.468800; 0
2016-11-20 20:15:00; 2016-11-20 20:30:00; 22.976000; 22.976000; 26363.540800; 26363.540800; 0
2016-11-20 20:30:00; 2016-11-20 20:45:00; 22.976000; 22.976000; 26363.612600; 26363.612600; 0
2016-11-20 20:45:00; 2016-11-20 21:00:00; 22.976000; 22.976000; 26363.684400; 26363.684400; 0
2016-11-20 21:00:00; 2016-11-20 21:15:00; 23.104000; 23.104000; 26363.756200; 26363.756200; 0
2016-11-20 21:15:00; 2016-11-20 21:30:00; 22.848000; 22.848000; 26363.828400; 26363.828400; 0
2016-11-20 21:30:00; 2016-11-20 21:45:00; 22.976000; 22.976000; 26363.899800; 26363.899800; 0
2016-11-20 21:45:00; 2016-11-20 22:00:00; 23.040000; 23.040000; 26363.971600; 26363.971600; 0
2016-11-20 22:00:00; 2016-11-20 22:15:00; 23.040000; 23.040000; 26364.043600; 26364.043600; 0
2016-11-20 22:15:00; 2016-11-20 22:30:00; 23.296000; 23.296000; 26364.115600; 26364.115600; 0
2016-11-20 22:30:00; 2016-11-20 22:45:00; 22.720000; 22.720000; 26364.188400; 26364.188400; 0
2016-11-20 22:45:00; 2016-11-20 23:00:00; 23.104000; 23.104000; 26364.259400; 26364.259400; 0
2016-11-20 23:00:00; 2016-11-20 23:15:00; 22.720000; 22.720000; 26364.331600; 26364.331600; 0
2016-11-20 23:15:00; 2016-11-20 23:30:00; 23.040000; 23.040000; 26364.402600; 26364.402600; 0
2016-11-20 23:30:00; 2016-11-20 23:45:00; 22.976000; 22.976000; 26364.474600; 26364.474600; 0
2016-11-20 23:45:00; 2016-11-21 00:00:00; 22.848000; 22.848000; 26364.546400; 26364.546400; 0
2016-11-21 00:00:00; 2016-11-21 00:15:00; 22.912000; 22.912000; 26364.617800; 26364.617800; 0
2016-11-21 00:15:00; 2016-11-21 00:30:00; 22.656000; 22.656000; 26364.689400; 26364.689400; 0
2016-11-21 00:30:00; 2016-11-21 00:45:00; 22.784000; 22.784000; 26364.760200; 26364.760200; 0
2016-11-21 00:45:00; 2016-11-21 01:00:00; 22.784000; 22.784000; 26364.831400; 26364.831400; 0
2016-11-21 01:00:00; 2016-11-21 01:15:00; 22.912000; 22.912000; 26364.902600; 26364.902600; 0
2016-11-21 01:15:00; 2016-11-21 01:30:00; 23.168000; 23.168000; 26364.974200; 26364.974200; 0
2016-11-21 01:30:00; 2016-11-21 01:45:00; 22.976000; 22.976000; 26365.046600; 26365.046600; 0
2016-11-21 01:45:00; 2016-11-21 02:00:00; 22.848000; 22.848000; 26365.118400; 26365.118400; 0
2016-11-21 02:00:00; 2016-11-21 02:15:00; 22.912000; 22.912000; 26365.189800; 26365.189800; 0
2016-11-21 02:15:00; 2016-11-21 02:30:00; 22.784000; 22.784000; 26365.261400; 26365.261400; 0
2016-11-21 02:30:00; 2016-11-21 02:45:00; 22.656000; 22.656000; 26365.332600; 26365.332600; 0
2016-11-21 02:45:00; 2016-11-21 03:00:00; 22.912000; 22.912000; 26365.403400; 26365.403400; 0
2016-11-21 03:00:00; 2016-11-21 03:15:00; 22.976000; 22.976000; 26365.475000; 26365.475000; 0
2016-11-21 03:15:00; 2016-11-21 03:30:00; 22.912000; 22.912000; 26365.546800; 26365.546800; 0
2016-11-21 03:30:00; 2016-11-21 03:45:00; 22.592000; 22.592000; 26365.618400; 26365.618400; 0
2016-11-21 03:45:00; 2016-11-21 04:00:00; 22.848000; 22.848000; 26365.689000; 26365.689000; 0
2016-11-21 04:00:00; 2016-11-21 04:15:00; 22.784000; 22.784000; 26365.760400; 26365.760400; 0
2016-11-21 04:15:00; 2016-11-21 04:30:00; 22.976000; 22.976000; 26365.831600; 26365.831600; 0
2016-11-21 04:30:00; 2016-11-21 04:45:00; 22.720000; 22.720000; 26365.903400; 26365.903400; 0
2016-11-21 04:45:00; 2016-11-21 05:00:00; 22.784000; 22.784000; 26365.974400; 26365.974400; 0
2016-11-21 05:00:00; 2016-11-21 05:15:00; 22.912000; 22.912000; 26366.045600; 26366.045600; 0
2016-11-21 05:15:00; 2016-11-21 05:30:00; 22.976000; 22.976000; 26366.117200; 26366.117200; 0
2016-11-21 05:30:00; 2016-11-21 05:45:00; 25.216000; 25.216000; 26366.189000; 26366.189000; 0
2016-11-21 05:45:00; 2016-11-21 06:00:00; 31.232000; 31.232000; 26366.267800; 26366.267800; 0
2016-11-21 06:00:00; 2016-11-21 06:15:00; 28.416000; 28.416000; 26366.365400; 26366.365400; 0
2016-11-21 06:15:00; 2016-11-21 06:30:00; 25.984000; 25.984000; 26366.454200; 26366.454200; 0
2016-11-21 06:30:00; 2016-11-21 06:45:00; 29.440000; 29.440000; 26366.535400; 26366.535400; 0
2016-11-21 06:45:00; 2016-11-21 07:00:00; 30.976000; 30.976000; 26366.627400; 26366.627400; 0
2016-11-21 07:00:00; 2016-11-21 07:15:00; 32.576000; 32.576000; 26366.724200; 26366.724200; 0
2016-11-21 07:15:00; 2016-11-21 07:30:00; 37.184000; 37.184000; 26366.826000; 26366.826000; 0
2016-11-21 07:30:00; 2016-11-21 07:45:00; 33.856000; 33.856000; 26366.942200; 26366.942200; 0
2016-11-21 07:45:00; 2016-11-21 08:00:00; 36.544000; 36.544000; 26367.048000; 26367.048000; 0
2016-11-21 08:00:00; 2016-11-21 08:15:00; 40.064000; 40.064000; 26367.162200; 26367.162200; 0
2016-11-21 08:15:00; 2016-11-21 08:30:00; 43.264000; 43.264000; 26367.287400; 26367.287400; 0
2016-11-21 08:30:00; 2016-11-21 08:45:00; 43.456000; 43.456000; 26367.422600; 26367.422600; 0
2016-11-21 08:45:00; 2016-11-21 09:00:00; 44.032000; 44.032000; 26367.558400; 26367.558400; 0
2016-11-21 09:00:00; 2016-11-21 09:15:00; 43.584000; 43.584000; 26367.696000; 26367.696000; 0
2016-11-21 09:15:00; 2016-11-21 09:30:00; 43.968000; 43.968000; 26367.832200; 26367.832200; 0
2016-11-21 09:30:00; 2016-11-21 09:45:00; 48.256000; 48.256000; 26367.969600; 26367.969600; 0
2016-11-21 09:45:00; 2016-11-21 10:00:00; 45.760000; 45.760000; 26368.120400; 26368.120400; 0
2016-11-21 10:00:00; 2016-11-21 10:15:00; 46.592000; 46.592000; 26368.263400; 26368.263400; 0
2016-11-21 10:15:00; 2016-11-21 10:30:00; 43.456000; 43.456000; 26368.409000; 26368.409000; 0
2016-11-21 10:30:00; 2016-11-21 10:45:00; 43.456000; 43.456000; 26368.544800; 26368.544800; 0
2016-11-21 10:45:00; 2016-11-21 11:00:00; 43.200000; 43.200000; 26368.680600; 26368.680600; 0
2016-11-21 11:00:00; 2016-11-21 11:15:00; 45.632000; 45.632000; 26368.815600; 26368.815600; 0
2016-11-21 11:15:00; 2016-11-21 11:30:00; 43.712000; 43.712000; 26368.958200; 26368.958200; 0
2016-11-21 11:30:00; 2016-11-21 11:45:00; 42.880000; 42.880000; 26369.094800; 26369.094800; 0
2016-11-21 11:45:00; 2016-11-21 12:00:00; 43.328000; 43.328000; 26369.228800; 26369.228800; 0
2016-11-21 12:00:00; 2016-11-21 12:15:00; 42.944000; 42.944000; 26369.364200; 26369.364200; 0
2016-11-21 12:15:00; 2016-11-21 12:30:00; 42.752000; 42.752000; 26369.498400; 26369.498400; 0
2016-11-21 12:30:00; 2016-11-21 12:45:00; 42.816000; 42.816000; 26369.632000; 26369.632000; 0
2016-11-21 12:45:00; 2016-11-21 13:00:00; 41.216000; 41.216000; 26369.765800; 26369.765800; 0
2016-11-21 13:00:00; 2016-11-21 13:15:00; 42.624000; 42.624000; 26369.894600; 26369.894600; 0
2016-11-21 13:15:00; 2016-11-21 13:30:00; 40.448000; 40.448000; 26370.027800; 26370.027800; 0
2016-11-21 13:30:00; 2016-11-21 13:45:00; 41.216000; 41.216000; 26370.154200; 26370.154200; 0
2016-11-21 13:45:00; 2016-11-21 14:00:00; 41.344000; 41.344000; 26370.283000; 26370.283000; 0
2016-11-21 14:00:00; 2016-11-21 14:15:00; 40.832000; 40.832000; 26370.412200; 26370.412200; 0
2016-11-21 14:15:00; 2016-11-21 14:30:00; 41.280000; 41.280000; 26370.539800; 26370.539800; 0
2016-11-21 14:30:00; 2016-11-21 14:45:00; 41.536000; 41.536000; 26370.668800; 26370.668800; 0
2016-11-21 14:45:00; 2016-11-21 15:00:00; 40.704000; 40.704000; 26370.798600; 26370.798600; 0
2016-11-21 15:00:00; 2016-11-21 15:15:00; 40.192000; 40.192000; 26370.925800; 26370.925800; 0
2016-11-21 15:15:00; 2016-11-21 15:30:00; 39.360000; 39.360000; 26371.051400; 26371.051400; 0
2016-11-21 15:30:00; 2016-11-21 15:45:00; 38.720000; 38.720000; 26371.174400; 26371.174400; 0
2016-11-21 15:45:00; 2016-11-21 16:00:00; 38.720000; 38.720000; 26371.295400; 26371.295400; 0
2016-11-21 16:00:00; 2016-11-21 16:15:00; 38.592000; 38.592000; 26371.416400; 26371.416400; 0
2016-11-21 16:15:00; 2016-11-21 16:30:00; 38.336000; 38.336000; 26371.537000; 26371.537000; 0
2016-11-21 16:30:00; 2016-11-21 16:45:00; 37.952000; 37.952000; 26371.656800; 26371.656800; 0
2016-11-21 16:45:00; 2016-11-21 17:00:00; 38.720000; 38.720000; 26371.775400; 26371.775400; 0
2016-11-21 17:00:00; 2016-11-21 17:15:00; 40.512000; 40.512000; 26371.896400; 26371.896400; 0
2016-11-21 17:15:00; 2016-11-21 17:30:00; 38.272000; 38.272000; 26372.023000; 26372.023000; 0
2016-11-21 17:30:00; 2016-11-21 17:45:00; 37.312000; 37.312000; 26372.142600; 26372.142600; 0
2016-11-21 17:45:00; 2016-11-21 18:00:00; 37.056000; 37.056000; 26372.259200; 26372.259200; 0
2016-11-21 18:00:00; 2016-11-21 18:15:00; 36.928000; 36.928000; 26372.375000; 26372.375000; 0
2016-11-21 18:15:00; 2016-11-21 18:30:00; 36.800000; 36.800000; 26372.490400; 26372.490400; 0
2016-11-21 18:30:00; 2016-11-21 18:45:00; 35.200000; 35.200000; 26372.605400; 26372.605400; 0
2016-11-21 18:45:00; 2016-11-21 19:00:00; 32.576000; 32.576000; 26372.715400; 26372.715400; 0
2016-11-21 19:00:00; 2016-11-21 19:15:00; 31.872000; 31.872000; 26372.817200; 26372.817200; 0
2016-11-21 19:15:00; 2016-11-21 19:30:00; 31.040000; 31.040000; 26372.916800; 26372.916800; 0
2016-11-21 19:30:00; 2016-11-21 19:45:00; 30.080000; 30.080000; 26373.013800; 26373.013800; 0
2016-11-21 19:45:00; 2016-11-21 20:00:00; 28.096000; 28.096000; 26373.107800; 26373.107800; 0
2016-11-21 20:00:00; 2016-11-21 20:15:00; 27.136000; 27.136000; 26373.195600; 26373.195600; 0
2016-11-21 20:15:00; 2016-11-21 20:30:00; 26.944000; 26.944000; 26373.280400; 26373.280400; 0
2016-11-21 20:30:00; 2016-11-21 20:45:00; 24.320000; 24.320000; 26373.364600; 26373.364600; 0
2016-11-21 20:45:00; 2016-11-21 21:00:00; 23.040000; 23.040000; 26373.440600; 26373.440600; 0
2016-11-21 21:00:00; 2016-11-21 21:15:00; 22.912000; 22.912000; 26373.512600; 26373.512600; 0
2016-11-21 21:15:00; 2016-11-21 21:30:00; 22.976000; 22.976000; 26373.584200; 26373.584200; 0
2016-11-21 21:30:00; 2016-11-21 21:45:00; 22.784000; 22.784000; 26373.656000; 26373.656000; 0
2016-11-21 21:45:00; 2016-11-21 22:00:00; 22.976000; 22.976000; 26373.727200; 26373.727200; 0
2016-11-21 22:00:00; 2016-11-21 22:15:00; 23.296000; 23.296000; 26373.799000; 26373.799000; 0
2016-11-21 22:15:00; 2016-11-21 22:30:00; 22.976000; 22.976000; 26373.871800; 26373.871800; 0
2016-11-21 22:30:00; 2016-11-21 22:45:00; 23.040000; 23.040000; 26373.943600; 26373.943600; 0
2016-11-21 22:45:00; 2016-11-21 23:00:00; 23.040000; 23.040000; 26374.015600; 26374.015600; 0
2016-11-21 23:00:00; 2016-11-21 23:15:00; 23.360000; 23.360000; 26374.087600; 26374.087600; 0
2016-11-21 23:15:00; 2016-11-21 23:30:00; 23.488000; 23.488000; 26374.160600; 26374.160600; 0
2016-11-21 23:30:00; 2016-11-21 23:45:00; 23.424000; 23.424000; 26374.234000; 26374.234000; 0
2016-11-21 23:45:00; 2016-11-22 00:00:00; 22.912000; 22.912000; 26374.307200; 26374.307200; 0
2016-11-22 00:00:00; 2016-11-22 00:15:00; 22.592000; 22.592000; 26374.378800; 26374.378800; 0
2016-11-22 00:15:00; 2016-11-22 00:30:00; 23.104000; 23.104000; 26374.449400; 26374.449400; 0
2016-11-22 00:30:00; 2016-11-22 00:45:00; 22.848000; 22.848000; 26374.521600; 26374.521600; 0
2016-11-22 00:45:00; 2016-11-22 01:00:00; 22.976000; 22.976000; 26374.593000; 26374.593000; 0
2016-11-22 01:00:00; 2016-11-22 01:15:00; 22.848000; 22.848000; 26374.664800; 26374.664800; 0
2016-11-22 01:15:00; 2016-11-22 01:30:00; 22.720000; 22.720000; 26374.736200; 26374.736200; 0
2016-11-22 01:30:00; 2016-11-22 01:45:00; 22.784000; 22.784000; 26374.807200; 26374.807200; 0
2016-11-22 01:45:00; 2016-11-22 02:00:00; 22.848000; 22.848000; 26374.878400; 26374.878400; 0
2016-11-22 02:00:00; 2016-11-22 02:15:00; 22.720000; 22.720000; 26374.949800; 26374.949800; 0
2016-11-22 02:15:00; 2016-11-22 02:30:00; 22.912000; 22.912000; 26375.020800; 26375.020800; 0
2016-11-22 02:30:00; 2016-11-22 02:45:00; 22.528000; 22.528000; 26375.092400; 26375.092400; 0
2016-11-22 02:45:00; 2016-11-22 03:00:00; 23.040000; 23.040000; 26375.162800; 26375.162800; 0
2016-11-22 03:00:00; 2016-11-22 03:15:00; 22.720000; 22.720000; 26375.234800; 26375.234800; 0
2016-11-22 03:15:00; 2016-11-22 03:30:00; 22.848000; 22.848000; 26375.305800; 26375.305800; 0
2016-11-22 03:30:00; 2016-11-22 03:45:00; 22.848000; 22.848000; 26375.377200; 26375.377200; 0
2016-11-22 03:45:00; 2016-11-22 04:00:00; 22.912000; 22.912000; 26375.448600; 26375.448600; 0
2016-11-22 04:00:00; 2016-11-22 04:15:00; 22.720000; 22.720000; 26375.520200; 26375.520200; 0
2016-11-22 04:15:00; 2016-11-22 04:30:00; 22.912000; 22.912000; 26375.591200; 26375.591200; 0
2016-11-22 04:30:00; 2016-11-22 04:45:00; 22.784000; 22.784000; 26375.662800; 26375.662800; 0
2016-11-22 04:45:00; 2016-11-22 05:00:00; 22.912000; 22.912000; 26375.734000; 26375.734000; 0
2016-11-22 05:00:00; 2016-11-22 05:15:00; 22.720000; 22.720000; 26375.805600; 26375.805600; 0
